ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDPCPO23N000008753,장소,공원,19002944,주천공원,,,50705,지역근린공원,5175036021200490000,강원특별자치도,영월군,주천면,주천리,산49,5175036021,5175036000,517503000163,송학주천로,1480,128.271861,37.27462567,라사684198,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008754,장소,공원,19002945,덕포공원,,,50705,지역근린공원,5175025024200800002,강원특별자치도,영월군,영월읍,덕포리,산80-2,5175025024,5175025000,517503227034,중앙로,157,128.4774892,37.1783817,라사867092,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008755,장소,공원,19002946,중앙공원,,,50705,지역근린공원,4311110100100470023,충청북도,청주시 상당구,영동,,47-23,4311110100,4311152500,431114508627,중앙로61번길,39-8,127.4861896,36.64203187,다바987493,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008756,장소,공원,19002947,금정공원,,,50705,지역근린공원,2641010700104580002,부산광역시,금정구,구서동,,458-2,2641010700,2641068000,264104205038,금강로415번길,8,129.0879495,35.24496501,마라444955,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008757,장소,공원,19002948,꽃님공원,,,50705,지역근린공원,2641010400109670001,부산광역시,금정구,남산동,,967-1,2641010400,2641067000,264103135053,팔송로,51,129.08696,35.27182696,마라443985,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008758,장소,공원,19002949,조리1공원,,,50705,지역근린공원,2641010100112170002,부산광역시,금정구,두구동,,1217-2,2641010100,2641063500,264104205160,두구로51번길,162,129.1115588,35.30363247,마마465020,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008759,장소,공원,19002950,부산묘지공원,,,50705,지역근린공원,2641010100200800000,부산광역시,금정구,두구동,,산80,2641010100,2641063500,264104205093,금정도서관로,43,129.0972121,35.27279159,마라452986,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008760,장소,공원,19002951,횡성어린이공원7호,,,50705,지역근린공원,5173025022103620005,강원특별자치도,횡성군,횡성읍,읍하리,362-5,5173025022,5173025000,517304478588,한우로242번길,6,127.9818845,37.49221746,라사425437,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008761,장소,공원,19002952,횡성어린이공원19호,,,50705,지역근린공원,5173025021106210000,강원특별자치도,횡성군,횡성읍,읍상리,621,5173025021,5173025000,,,,127.9932975,37.48915909,라사436434,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008762,장소,공원,19002953,둔내근린공원2호,,,50705,지역근린공원,5173033022101980002,강원특별자치도,횡성군,둔내면,둔방내리,198-2,5173033022,5173033000,517304478186,둔방로14번길,69-3,128.2099905,37.51568107,라사627465,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008763,장소,공원,19002954,금나래중앙공원,,,50705,지역근린공원,1154510200111510000,서울특별시,금천구,독산동,,1151,1154510200,1154561000,115454151343,시흥대로79길,53,126.8948706,37.45769407,다사464400,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008764,장소,공원,19002955,부장천공원,,,50705,지역근린공원,1154510300108930000,서울특별시,금천구,시흥동,,893,1154510300,1154567000,115453000024,금하로,668,126.9044062,37.45266803,다사473394,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008765,장소,공원,19002956,옥계공원,,,50705,지역근린공원,1154510200110670009,서울특별시,금천구,독산동,,1067-9,1154510200,1154562000,115454151352,시흥대로86길,20,126.9003021,37.46016616,다사469402,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008766,장소,공원,19002957,수천이들공원,,,50705,지역근린공원,3020012500104940000,대전광역시,유성구,신성동,,494,3020012500,3020055000,302003167040,신성로,134,127.3532002,36.39381131,다바868218,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008767,장소,공원,19002958,욧골공원,,,50705,지역근린공원,3020012200104130007,대전광역시,유성구,궁동,,413-7,3020012200,3020054000,302004301062,궁동로18번길,24,127.3486736,36.36270014,다바864183,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008768,장소,공원,19002960,엉고개공원,,,50705,지역근린공원,3020014700102000003,대전광역시,유성구,송강동,,200-3,3020014700,3020058000,302003167012,구즉로,26,127.3840707,36.43147024,다바896259,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008769,장소,공원,19002961,산수공원,,,50705,지역근린공원,3020014100102650000,대전광역시,유성구,전민동,,265,3020014100,3020057000,,,,127.3958417,36.40015197,다바906225,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008770,장소,공원,19002962,전광공원,,,50705,지역근린공원,3020014100103690001,대전광역시,유성구,전민동,,369-1,3020014100,3020057000,302004301386,전민로18번길,22,127.4032001,36.39774458,다바913222,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008771,장소,공원,19002963,활골공원,,,50705,지역근린공원,3020012200100720003,대전광역시,유성구,궁동,,72-3,3020012200,3020054000,302003167013,궁동로,60,127.351224,36.36400237,다바866185,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008772,장소,공원,19002964,봉암공원,,,50705,지역근린공원,3020012200104280001,대전광역시,유성구,궁동,,428-1,3020012200,3020054000,302004301092,농대로15번길,25,127.3516638,36.3616407,다바866182,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008773,장소,공원,19002965,방죽공원,,,50705,지역근린공원,3020011200106180001,대전광역시,유성구,구암동,,618-1,3020011200,3020053000,302004301313,월드컵대로275번길,48,127.3320868,36.35063864,다바849170,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008774,장소,공원,19002966,진터공원,,,50705,지역근린공원,3020011200106090001,대전광역시,유성구,구암동,,609-1,3020011200,3020053000,302004301020,계룡로52번길,77,127.3357469,36.35162911,다바852171,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008775,장소,공원,19002967,구암공원,,,50705,지역근린공원,3020011100105570005,대전광역시,유성구,봉명동,,557-5,3020011100,3020053000,302004301024,계룡로74번길,79-15,127.3388656,36.35114634,다바855170,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008776,장소,공원,19002968,청룡공원,,,50705,지역근린공원,3020010100103400007,대전광역시,유성구,원내동,,340-7,3020010100,3020052000,302004301427,진잠로70번길,30,127.317819,36.29810604,다바836112,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008777,장소,공원,19002969,복용공원,,,50705,지역근린공원,3020011600105680000,대전광역시,유성구,복용동,,568,3020011600,3020052600,302004301543,복용북로18번길,20,127.309619,36.34330356,다바829162,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008778,장소,공원,19002971,송강공원,,,50705,지역근린공원,3020014700100090000,대전광역시,유성구,송강동,,9,3020014700,3020058000,302004301224,송강로42번길,34,127.3840999,36.43501138,다바896263,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008779,장소,공원,19002972,덜레기공원,,,50705,지역근린공원,3020011400105230000,대전광역시,유성구,원신흥동,,523,3020011400,3020061000,302004301518,동서대로735번길,24-18,127.346142,36.33374644,다바861151,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008780,장소,공원,19002974,상도공원,,,50705,지역근린공원,1159010200200750001,서울특별시,동작구,상도동,,산75-1,1159010200,1159055000,115904157471,성대로6사길,27-6,126.9384064,37.49321648,다사503439,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008781,장소,공원,19002975,효사정공원,,,50705,지역근린공원,1159010500101410002,서울특별시,동작구,흑석동,,141-2,1159010500,1159060500,115903119009,현충로,55,126.9627646,37.51066861,다사525458,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008782,장소,공원,19002976,새벽공원,,,50705,지역근린공원,1159010200103350102,서울특별시,동작구,상도동,,335-102,1159010200,1159055000,115904157313,상도로13길,11,126.9301553,37.50092304,다사496447,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008783,장소,공원,19002977,국화원공원,,,50705,지역근린공원,1159010200105290000,서울특별시,동작구,상도동,,529,1159010200,1159054000,115904157340,상도로30길,39,126.943927,37.50450666,다사508451,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008784,장소,공원,19002978,어린이9호공원,,,50705,지역근린공원,4482525022104580001,충청남도,태안군,태안읍,남문리,458-1,4482525022,4482525000,448254592059,능샘2길,14,126.29277,36.75428761,나바922624,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008785,장소,공원,19002979,어린이5호공원,,,50705,지역근린공원,4482525022107060006,충청남도,태안군,태안읍,남문리,706-6,4482525022,4482525000,448254592031,군청6길,17,126.3013516,36.7470878,나바929616,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008786,장소,공원,19002980,어린이4호공원,,,50705,지역근린공원,4482525021108880006,충청남도,태안군,태안읍,동문리,888-6,4482525021,4482525000,448254592085,동문6길,8,126.3060329,36.74795931,나바934617,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008787,장소,공원,19002981,화양공원,,,50705,지역근린공원,4686025023105840018,전라남도,함평군,함평읍,내교리,584-18,4686025023,4686025000,468603297002,곤재로,36-33,126.5178509,35.05755977,다라104740,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008788,장소,공원,19002982,군위산림공원,,,50705,지역근린공원,2772025026103550000,대구광역시,군위군,군위읍,사직리,355,2772025026,2772025000,277204742129,사직1길,22-77,128.5594049,36.23872709,라바951051,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008789,장소,공원,19002983,서부제1호어린이공원,,,50705,지역근린공원,2772025022104270003,대구광역시,군위군,군위읍,서부리,427-3,2772025022,2772025000,,,,128.5663904,36.23781084,라바958050,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008790,장소,공원,19002984,괴시공원,,,50705,지역근린공원,4777036031103470002,경상북도,영덕군,영해면,괴시리,347-2,4777036031,4777036000,,,,129.4176756,36.54348903,마바716401,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008791,장소,공원,19002985,강구공원,,,50705,지역근린공원,4777031031101710001,경상북도,영덕군,강구면,강구리,171-1,4777031031,4777031000,477703318002,강영로,16-111,129.389958,36.36298784,마바695200,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008792,장소,공원,19002987,서본공원,,,50705,지역근린공원,4790025026102400000,경상북도,예천군,예천읍,서본리,240,4790025026,4790025000,479003307052,충효로,209-15,128.4457244,36.65132108,라바845507,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008793,장소,공원,19002988,용산공원,,,50705,지역근린공원,4477034022103760002,충청남도,서천군,한산면,동산리,376-2,4477034022,4477034000,447704580892,한마로30번길,20-3,126.8075998,36.08734109,다마376880,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008794,장소,공원,19002989,호암공원,,,50705,지역근린공원,4477034024101860000,충청남도,서천군,한산면,호암리,186,4477034024,4477034000,447704580027,건지산길,141,126.7944151,36.08934417,다마364882,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008795,장소,공원,19002990,금곡근린공원,,,50705,지역근린공원,2632010100101000001,부산광역시,북구,금곡동,,100-1,2632010100,2632053000,263203132022,효열로,158,129.0167265,35.25950627,마라379970,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008796,장소,공원,19002991,함박공원,,,50705,지역근린공원,2632010300108530001,부산광역시,북구,만덕동,,853-1,2632010300,2632057200,263204196346,은행나무로36번길,17,129.038658,35.20597092,마라400911,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008797,장소,공원,19002992,한빛공원,,,50705,지역근린공원,2632010300108310000,부산광역시,북구,만덕동,,831,2632010300,2632057100,263203132006,만덕1로,41-13,129.0330204,35.21383005,마라395920,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008798,장소,공원,19002993,덕천공원,,,50705,지역근린공원,2632010400108110001,부산광역시,북구,덕천동,,811-1,2632010400,2632056100,263204196353,의성로127번길,108,129.0170703,35.21058678,마라380916,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008799,장소,공원,19002994,꿈마루공원,,,50705,지역근린공원,2632010400108120000,부산광역시,북구,덕천동,,812,2632010400,2632056000,263203132019,팽나무로,58,129.0114146,35.20583997,마라375911,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008800,장소,공원,19002995,발산공원,,,50705,지역근린공원,1150010600107390000,서울특별시,강서구,내발산동,,739,1150010600,1150061100,115003155045,마곡중앙로,11,126.8258394,37.55454106,다사404507,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008801,장소,공원,19002997,원당공원,,,50705,지역근린공원,1150010200106900005,서울특별시,강서구,등촌동,,690-5,1150010200,1150053500,115004145069,강서로56길,49,126.8425656,37.55974752,다사419513,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008802,장소,공원,19002998,우장공원,,,50705,지역근린공원,1150010300200600001,서울특별시,강서구,화곡동,,산60-1,1150010300,1150061500,115004145432,우장산로,72,126.8438055,37.55274648,다사420505,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008803,장소,공원,19002999,여울목공원,,,50705,지역근린공원,4511310600107260000,전라북도,전주시 덕진구,덕진동2가,,726,4511310600,4511357000,451134601499,호반6길,26-5,127.1186643,35.85177671,다마655617,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008804,장소,공원,19003000,반딧불이공원,,,50705,지역근린공원,4511310600107260000,전라북도,전주시 덕진구,덕진동2가,,726,4511310600,4511357000,451134601499,호반6길,26-5,127.1186643,35.85177671,다마655617,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008805,장소,공원,19003001,꾀꼬리공원,,,50705,지역근린공원,4511310700115460001,전라북도,전주시 덕진구,금암동,,1546-1,4511310700,4511358000,451134601223,삼송5길,12,127.1372818,35.84330727,다마672608,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008806,장소,공원,19003002,안행공원,,,50705,지역근린공원,4511114000100300000,전라북도,전주시 완산구,효자동1가,,30,4511114000,4511171100,451114598278,외칠봉4길,9,127.1360226,35.80538036,다마671566,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008807,장소,공원,19003003,그린공원,,,50705,지역근린공원,4511113700106590000,전라북도,전주시 완산구,삼천동1가,,659,4511113700,4511170200,451113266004,거마남로,41,127.1214444,35.79492102,다마657554,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008808,장소,공원,19003005,건산공원,,,50705,지역근린공원,4511310200103390006,전라북도,전주시 덕진구,진북동,,339-6,4511310200,4511352500,451134601023,건산1길,21-3,127.1425953,35.83189461,다마677595,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008809,장소,공원,19003006,동신공원,,,50705,지역근린공원,4511311500107440139,전라북도,전주시 덕진구,우아동3가,,744-139,4511311500,4511361100,451134601364,우아6길,24,127.1586025,35.85088638,다마691616,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008810,장소,공원,19003007,소공공원,,,50705,지역근린공원,4511311500107430023,전라북도,전주시 덕진구,우아동3가,,743-23,4511311500,4511361100,451134601358,우아10길,21-24,127.1568998,35.85382322,다마690619,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008811,장소,공원,19003008,호동골공원,,,50705,지역근린공원,4511311300111240005,전라북도,전주시 덕진구,우아동1가,,1124-5,4511311300,4511361200,451132266002,동부대로,371,127.177231,35.82546438,다마708588,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008812,장소,공원,19003009,선암호수고원공원,,,50705,지역근린공원,3114010900104760002,울산광역시,남구,선암동,,476-2,3114010900,3114064000,311404310497,선암호수길,104,129.3224872,35.51690094,마마652260,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008813,장소,공원,19003017,옥교공원,,,50705,지역근린공원,3111010100101540025,울산광역시,중구,학성동,,154-25,3111010100,3111051000,311104307346,옥교10길,9-13,129.3353373,35.55466678,마마663302,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008814,장소,공원,19003020,제5공원,,,50705,지역근린공원,4513013500104940018,전라북도,군산시,경장동,,494-18,4513013500,4513065000,451304604374,백릉안2길,20-1,126.730711,35.97245261,다마306753,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008815,장소,공원,19003021,제3공원,,,50705,지역근린공원,4513013300108430018,전라북도,군산시,서흥남동,,843-18,4513013300,4513064000,451303268088,월명로,354-21,126.7164369,35.97595887,다마293757,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008816,장소,공원,19003022,통매공원,,,50705,지역근린공원,4513014000103180003,전라북도,군산시,사정동,,318-3,4513014000,4513068000,451304605046,통매산길,15,126.7413138,35.96029467,다마315739,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008817,장소,공원,19003023,안흥어린이공원20호,,,50705,지역근린공원,5173032021100360057,강원특별자치도,횡성군,안흥면,안흥리,36-57,5173032021,5173032000,517304478321,안흥동4길,28,128.1583928,37.40872906,라사582346,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008818,장소,공원,19003024,어린이공원,,,50705,지역근린공원,2623010100101060005,부산광역시,부산진구,양정동,,106-5,2623010100,2623057000,262304187554,양정로3번길,23,129.0748916,35.17389989,마라434876,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008819,장소,공원,19003026,어린이공원,,,50705,지역근린공원,2623011000103370005,부산광역시,부산진구,가야동,,337-5,2623011000,2623071000,262303129008,대학로,39,129.0356839,35.15196668,마라398851,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008820,장소,공원,19003027,제3운동공원,,,50705,지역근린공원,2638010600115110001,부산광역시,사하구,다대동,,1511-1,2638010600,2638060100,263803134027,홍티로,103,128.9597966,35.06344946,마라331752,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008821,장소,공원,19003029,거진해맞이봉산림욕장공원,,,50705,지역근린공원,5182025321100100006,강원특별자치도,고성군,거진읍,거진리,10-6,5182025321,5182025300,518204502103,거탄진로209번길,19,128.4644669,38.44887617,라아841502,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008822,장소,공원,19003030,고성중고입구쌈지공원,,,50705,지역근린공원,5182025025102170000,강원특별자치도,고성군,간성읍,상리,217,5182025025,5182025000,518203234013,수성로,160,128.4637708,38.38065319,라아841426,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008823,장소,공원,19003031,상리공공센터앞쌈지공원,,,50705,지역근린공원,5182025025102170000,강원특별자치도,고성군,간성읍,상리,217,5182025025,5182025000,518203234013,수성로,160,128.4637708,38.38065319,라아841426,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008824,장소,공원,19003032,야촌리녹색쉼터공원,,,50705,지역근린공원,5182032030106920001,강원특별자치도,고성군,죽왕면,야촌리,692-1,5182032030,5182032000,518204502476,야촌5길,3-3,128.5252922,38.29964271,라아896337,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008825,장소,공원,19003033,상리경노당쌈지공원,,,50705,지역근린공원,5182025025104460003,강원특별자치도,고성군,간성읍,상리,446-3,5182025025,5182025000,518203234013,수성로,130,128.4630971,38.37866283,라아841424,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008826,장소,공원,19003034,새터공원,,,50705,지역근린공원,3023011000101220003,대전광역시,대덕구,비래동,,122-3,3023011000,3023053300,302304304237,비래동로7번길,60,127.4466581,36.35591621,다바952176,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008827,장소,공원,19003035,한마음공원,,,50705,지역근린공원,3023010800101910002,대전광역시,대덕구,법동,,191-2,3023010800,3023061000,302304304014,계족로664번길,62,127.4322335,36.37002764,다바939191,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008828,장소,공원,19003037,여태말공원,,,50705,지역근린공원,3023011200101740000,대전광역시,대덕구,목상동,,174,3023011200,3023058000,302304304047,대덕대로1454번길,39,127.4106921,36.4464024,다바919276,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008829,장소,공원,19003039,소리공원,,,50705,지역근린공원,3023010700104430001,대전광역시,대덕구,송촌동,,443-1,3023010700,3023054300,302304304203,동춘당로126번길,5,127.4371424,36.3677516,다바943189,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008830,장소,공원,19003040,비래공원,,,50705,지역근린공원,3023010700104640001,대전광역시,대덕구,송촌동,,464-1,3023010700,3023054300,302304304027,계족산로81번길,40,127.4394932,36.36486942,다바945186,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008831,장소,공원,19003041,미륵공원,,,50705,지역근린공원,4822011700103180004,경상남도,통영시,도남동,,318-4,4822011700,4822067000,482203333011,발개로,178,128.4251372,34.82374029,라라846480,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008832,장소,공원,19003042,북신3공원,,,50705,지역근린공원,4822011000107140000,경상남도,통영시,북신동,,714,4822011000,4822060000,482203333013,북신로,22,128.4257387,34.85157906,라라846511,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008833,장소,공원,19003043,솔밭어린이공원,,,50705,지역근린공원,2629010700104090005,부산광역시,남구,용호동,,409-5,2629010700,2629057000,262903131005,동명로,114,129.1095022,35.12005986,마라466817,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008834,장소,공원,19003045,어린이공원,,,50705,지역근린공원,2629011100101760024,부산광역시,남구,감만동,,176-24,2629011100,2629062000,262904193465,홍곡로57번길,22-1,129.0838665,35.11790063,마라443814,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008835,장소,공원,19003047,소공원,,,50705,지역근린공원,2629011000101270091,부산광역시,남구,우암동,,127-91,2629011000,2629064500,262904193066,동항로106번길,23-10,129.0726032,35.12733299,마라432824,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008836,장소,공원,19003048,대동골소공원,,,50705,지역근린공원,2629010600102430010,부산광역시,남구,대연동,,243-10,2629010600,2629053000,262904193469,황령대로319번가길,170,129.0889685,35.15130416,마라447851,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008837,장소,공원,19003049,화천어린이공원8,,,50705,지역근린공원,5179025021102440010,강원특별자치도,화천군,화천읍,아리,244-10,5179025021,5179025000,,,,127.706205,38.10696254,라아180118,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008838,장소,공원,19003050,사내근린공원,,,50705,지역근린공원,5179034021104790003,강원특별자치도,화천군,사내면,사창리,479-3,5179034021,5179034000,517904493113,창안산길,43,127.5239667,38.07433918,라아021082,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008839,장소,공원,19003051,자매근린공원,,,50705,지역근린공원,1156011000100560000,서울특별시,영등포구,여의도동,,56,1156011000,1156054000,115603118028,여의대방로,372-1,126.9301775,37.51754537,다사496466,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008840,장소,공원,19003052,원지어린이공원,,,50705,지역근린공원,1156013300106900000,서울특별시,영등포구,대림동,,690,1156013300,1156072000,115604154253,도림로47길,28,126.8996539,37.49761758,다사469444,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008841,장소,공원,19003054,내성제6호공원,,,50705,지역근린공원,4792025031101700006,경상북도,봉화군,봉화읍,내성리,170-6,4792025031,4792025000,479204772067,내성로1길,3-4,128.7407347,36.88644617,마바105771,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008842,장소,공원,19003055,신기8공원,,,50705,지역근린공원,4613013300100300000,전라남도,여수시,신기동,,30,4613013300,4613079000,461304646607,신기북3길,9,127.6707799,34.76432904,라라156411,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008843,장소,공원,19003056,공원,,,50705,지역근린공원,4613010400101310000,전라남도,여수시,관문동,,131,4613010400,4613051500,,,,127.7476709,34.74201318,라라226386,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008844,장소,공원,19003057,봉두공원,,,50705,지역근린공원,4613031027113470005,전라남도,여수시,소라면,봉두리,1347-5,4613031027,4613031000,461304646580,의곡길,494,127.5732414,34.83088067,라라066484,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008845,장소,공원,19003058,세구지공원,,,50705,지역근린공원,4613025030111170002,전라남도,여수시,돌산읍,우두리,1117-2,4613025030,4613025000,461304646010,강남해안로,129,127.7499025,34.71603146,라라228357,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
